2025-06-03 14:16:31 UTC,348.77,105347
2025-06-03 20:17:43 UTC,343.95,106130
2025-06-04 08:21:45 UTC,351.11,105443
2025-06-04 14:13:17 UTC,334.69,104692
2025-06-04 20:13:59 UTC,309.5,104916
2025-06-05 08:20:58 UTC,327.87,104578
2025-06-05 14:15:50 UTC,332.02,104440
